TITULO:
CENTRO DE EDICIONES DE LA DIPUTACI‡N DE MµLAGA (CEDMA)
CENTRO DE ESTUDIOS ANDALUCES
CENTRO DE ESTUDIOS MUNICIPALES Y COOPERACI‡N INTERNACIONAL (CEMCI)
CENTRO DE ESTUDIOS POL÷TICOS Y CONSTITUCIONALES (CEPC)
CENTRO DE ESTUDIOS RAM‡N ARECES (CEURA)
CENTRO DE ESTUDIOS REGISTRALES
CENTRO DE INVESTIGACIONES SOCIOL‡GICAS (CIS)
CENTRO EDITORIALE DEHONIANO
CENTRUM PRO STUDIUM DEMOKRACIE & KULTURY-CDK
CHANDOS PUBL
CHANNEL VIEW PUBLICATIONS
CHAPMAN & HALL
CHAPMAN & HALL/CRC PRESS
CHARLES UNIV PRAGUE
"CHARLES UNIV, FAC SCIENCE"
CHARTERED INST MANAGEMENT ACCOUNTANTS
CHEMICAL INDUSTRY PRESS
CHEMICAL SOCIETY
CHEMTEC PUBLISHING
CHICAGO UNIVERSITY PRESS
CHINESE UNIV HONG KONG PRESS
CHRONOS VERLAG
CIE CENTRAL BUREAU
CILENGUA
CIRIEC
CISS (ARANZADI LA LEY / KARNOV GROUP)
CIVITAS (ARANZADI LA LEY / KARNOV GROUP)
CLAME-COMITE LATINOAMERICANO MAT EDUC
CLARENDON PRESS (OXFORD UNIVERSITY PRESS)
CLAVE INTELECTUAL
CNRS EDITIONS
CODON PUBLICATIONS
COGENT
COIMBRA EDITORA
COLD SPRING HARBOR LABORATORY PRESS
COLECCI‡N MUNDO DIGITAL (UNIVERSITAT D?ALACANT)
COLEGIO DE MêXICO
COLEGIO DE REGISTRADORES
COLLEGIO SAN BONAVENTURA
COLOMBIAN OBSERVATORY SCIENCE & TECHNOLOGY
COLUMBIA UNIV PRESS
COLUMBIA UNIVERSITY PRESS
COMARES
"COMENIUS UNIV BRATISLAVA, DEPT ARCHAEOLOGY"
COMMISSION INTERNATIONALE POUR L'EXPLORATION SCIENTIFIQUE DE LA MER MEDITERRANEE
COMMON GROUND RESEARCH NETWORKS
COMPUTATIONAL MECHANICS PUBLICATIONS LTD
"COMUNE UDINE, MUSEO FRIULANO STORIA NATURALE"
COMUNICACI‡N SOCIAL EDICIONES Y PUBLICACIONES
COMUNIDAD DE MADRID
CONCHBOOKS
CONSEJO ECON‡MICO Y SOCIAL (CES)
CONSEJO GENERAL DEL PODER JUDICIAL (CGPJ)
CONSEJO SUPERIOR DE INVESTIGACIONES CIENT÷FICAS (CSIC)
"CONSEJO SUPERIOR INVESTIGACIONES CIENT, CSIC"
CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS
CONSELLO DA CULTURA GALEGA
CONSERVATOIRE & JARDIN BOTAN VILLE GENEVE
CONSONNI
CONTEXTO
CONTINUUM
CONTINUUM INT PUBLISHING GROUP
COOPER ORNITHOLIGICAL SOCIETY
"COOPER ORNITHOLOGICAL SOCIETY, INC."
"COPERNICUS AN IMPRINT OF SPRINGER, NY"
COR JESU PUBL HOUSE
CORILA
CORNELL UNIV PRESS
CORNELL UNIVERSITY PRESS
CORWIN (SAGE PUBLICATIONS)
CRC PRESS (FRANCIS & TAYLOR GROUP)
CRC PRESS-BALKEMA
CRC PRESS-TAYLOR & FRANCIS GROUP
CR÷TICA (GRUPO PLANETA)
CROATIAN ACAD SCIENCES & ARTS
CROATIAN ACADEMY ENGINEERING
CROP SCIENCE SOC AMER
CSIC CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS
CSIRO PUBLISHING
CSLI PUBLICATIONS
CUADERNOS DE ANUARIO FILOSOFICO
"CZECH ACAD SCIENCES, PRAGUE, INST ARCHAEOLOGY"
CZECH GEOLOGICAL SURVEY
CZECH SOCIETY OF INTERNATIONAL LAW
CZECH TECHNICAL UNIV PUBLISHING HOUSE
DAIREA EDICIONES
DALLOZ
DAR AL MAARIF
DARLINGTON PRESS
DARTMOUTH COLLEGE PRESS
DAS ES SALAAM UNIV PRESS LTD
DAVID FULTON PUBL LTD
DAVINCI CONTINENTAL
DE BOECK
DE BOECK
DE G PRESS
DE GRUYTER
DE GRUYTER AKAD FORSCHUNG
DE GRUYTER MOUTON
DE GRUYTER OLDENBOURG
DE GRUYTER OPEN LTD
DE GRUYTER OPEN LTD.
DE GRUYTER SAUR
DE LUCA EDITORI
DEBATE (PENGUIN RANDOM HOUSE GRUPO EDITORIAL)
DELTA PUBLICACIONES
DEMOS MEDICAL PUBLICATIONS
"DEPARTAMENT DE CLASSIQUES, FACULTAT DE LLETRES, PUBLICACIONS DE LA UNIVERSITAT AUTONOMA DE BARCELONA"
"DEPARTMENT OF ANTHROPOLOGY, UNIVERSITY OF COPENHAGEN"
"DEPARTMENT OF QUATERNARY GEOLOGY, UNIVERSITY OF LUND"
DEPT FISHERIES & OCEANS FISH HABITAT MANAGEMENT BRANCH
DESCLêE DE BROUWER
"DESTECH PUBLICATIONS, INC"
DESTINO (GRUPO PLANETA)
DEUSTO (GRUPO PLANETA)
DEUSTO PUBLICACIONES
DEUTSCHE WISSENSCHAFTLICHE GESELLSCHAFT FUR ERDOEL
DEUTSCHEN GESELL ALLGEMEINE & ANGEWANDTE ENTOMOLOGIE
DEUTSCHER INGENIEUR-VERLAG
DEUTSCHER KUNSTVERLAG BERLIN
DEUTSCHER VERLAG FUR KUNSTWISS
DEUTSCHES ARCHéOLOGISCHES INSTITUT
DEUTSCHES GRUNES KREUZ E V-GERMAN GREEN CROSS
DEUTSCHES ZENTRUM FUER LUFT-UND RAUMFAHRT E.V.
DEVENIR
D÷ADA EDITORA
D÷AZ DE SANTOS
DIPUTACI‡N DE SEVILLA
DOCE CALLES
DOLLING UND GALITZ VERLAG
DROZ
DUCKWORTH BOOKS
DUKE UNIV PRESS
DUKE UNIVERSITY PRESS
DUNCKER & HUMBLOT
DUNCKER UND HUMBLOT GMBH
DUNEDIN ACAD PRESS LTD
DUQUESNE UNIV PRESS
DYKINSON
E D P SCIENCES
E SCHWEIZERBART'SCHE VERLAGSBUCHHANDLUNG
E. SCHWEIZERBARTSCHE VERLAGSBUCHHANDLUNG
E. SCHWEIZERBART'SCHE VERLAGSBUCHHANDLUNG
EARTHSCAN PUBLICATIONS LTD
EAST-WEST CENTER
ECOLE POLYTECHNIQUE
ECOLOGICAL SOCIETY OF AMERICA
ECPR PRESS
EDELSA
EDICIONES ALJIBE
EDICIONES ASIMêTRICAS
EDICIONES CINCA
EDICIONES CLµSICAS
EDICIONES COMPLUTENSE
EDICIONES DE LA UNIVERSIDAD DE CASTILLA-LA MANCHA
EDICIONES DEL ORIENTE Y DEL MEDITERRµNEO
EDICIONES DEL PRADO
EDICIONES DEL SERBAL
EDICIONES EL VISO
EDICIONES ENCUENTRO
EDICIONES JC
EDICIONES JUR÷DICAS CASTILLO DE LUNA
EDICIONES MART÷NEZ ROCA (GRUPO PLANETA)
EDICIONES MUSEO DEL PRADO
EDICIONES PARANINFO
EDICIONES RIALP
EDICIONES UCSC-UNIV CATOLICA SANTISIMA CONCEPTION
EDICIONES UNIVERSIDAD DE SALAMANCA
EDICIONES UNIVERSIDAD DE VALLADOLID
EDICIONS 62 (GRUP62. GRUPO PLANETA)
EDICIONS DE LA UNIVERSITAT DE BARCELONA
EDICIONS TRES I QUATRE
EDICIONS UIB ? UNIVERSITAT DE LES ILLES BALEARS
EDICIONS UNIVERSITAT AUT„NOMA DE BARCELONA
EDICIONS UNIVERSITAT DE BARCELONA
EDICIOS CASTRO
EDINBURGH UNIV PRESS
EDINBURGH UNIVERSITY PRESS
EDIPUGLIA
EDISOFER
EDITION SIGMA
EDITIONS DE L?ECOLE DES HAUTES êTUDES EN SCIENCES SOCIALES [EDITIONS EHESS]
EDITIONS DU CERF
EDITIONS ELSEVIER
EDITIONS ESKA
"EDITIONS MERIDIENNES, UNIVERSITE TOULOUSE LE MIRAIL"
êDITIONS ODILE JACOB
EDITIONS RODOPI B V
EDITIONS RODOPI B.V.
EDITIONS TECHNIP
EDITORIAL A CONTRACORRIENTE
EDITORIAL AC
EDITORIAL ACTAS
EDITORIAL AFERS
EDITORIAL AULA MAGNA (MCGRAW HILL)
EDITORIAL BARCINO
EDITORIAL BONAVENTURIANA
EDITORIAL COLEX
EDITORIAL DELIRIO
EDITORIAL FUNDAMENTOS
EDITORIAL JUR÷DICA CONTINENTAL
EDITORIAL LOSADA
EDITORIAL MêDICA PANAMERICANA
EDITORIAL NEREA
EDITORIAL REUS
EDITORIAL REVERTê
EDITORIAL SAN ESTEBAN
EDITORIAL SINDêRESIS
EDITORIAL UCA. SERVICIO DE PUBLICACIONES DE LA UNIVERSIDAD DE CµDIZ
EDITORIAL UFV MADRID
EDITORIAL UNED
EDITORIAL UNIV ABYA-YALA
EDITORIAL UNIVERSIDAD DE ALCALµ
EDITORIAL UNIVERSIDAD DE ALMER÷A
EDITORIAL UNIVERSIDAD DE CANTABRIA
EDITORIAL UNIVERSIDAD DE GRANADA
EDITORIAL UNIVERSIDAD DE SEVILLA
EDITORIAL UNIVERSITARIA RAM‡N ARECES
EDITORIAL UNIVERSITAS
EDITORIAL UOC
EDITORIAL UPTC-EDITORIAL UNIV PEDAGOGICA & TECNOLOGICA COLOMBIA
EDITORIAL USACH
EDITORIALE SCIENTIFICA
EDITRICE ANTENORE
EDITRICE MORCELLIANA
EDITUM. EDICIONES DE LA UNIVERSIDAD DE MURCIA
EDITURA ARGONAUT
EDITURA CU/ART
EDITURA EXCELSIOR ART
EDITURA ION IONESCU BRAD
EDIUNO. EDICIONES DE LA UNIVERSIDAD DE OVIEDO
EDIZIONI COMUNE DI MILANO AMICI DEL MUSEO DEL RISORGIMENTO
EDIZIONI DEL?ORSO
EDIZIONI DELLA NORMALE
EDIZIONI DI STORIA E LETTERATURA
EDIZIONI GUERINI & ASSOC SPA
EDIZIONI MINERVA MEDICA
EDIZIONI QUASAR
EDIZIONI QUASAR S TOGNON SRL
EDIZIONI UNIVERSITARIE DI LETTERE ECONOMIA DIRITTO (LED)
EDP SCIENCES
EDP SCIENCES S A
EDUPV. UNIVERSITADT POLIT‘CNICA DE VAL‘NCIA
EDWARD ELGAR PUBLISHING
EDWARD ELGAR PUBLISHING LTD
EESTI TEADUSTE AKADEEMIA
EGREGIUS EDITORIAL
EICK-VERLAG
EISENBRAUNS
EL DERECHO (LEFEBVRE)
ELECTA (MONDADORI)
ELSEVIER
ELSEVIER
ELSEVIER
ELSEVIER ACADEMIC PRESS INC
ELSEVIER BUTTERWORTH-HEINEMANN
ELSEVIER BV
ELSEVIER ESPA•A
ELSEVIER INC.
ELSEVIER LIMITED
ELSEVIER LTD
ELSEVIER LTD.
ELSEVIER NORTH HOLLAND
ELSEVIER NORTH HOLLAND
ELSEVIER SCIENCE
ELSEVIER SCIENCE BV
ELSEVIER SCIENCE INC.
ELSEVIER SCIENCE LTD
ELSEVIER SCIENCE PUBLISHERS BV BIOMEDICAL DIVISION
ELSEVIER SCIENTIFIC PUBL CO
ELSEVIER/NORTH-HOLLAND
EMBRAPA GADO LEITE
EMBRAPA SOJA
EMERALD
EMERALD
EMERALD GROUP HOLDINGS LTD.
EMERALD GROUP PUBLISHING LTD
EMERALD GROUP PUBLISHING LTD
EMERALD GROUP PUBLISHING LTD.
EMERALD PUBLISHING
EMERALD PUBLISHING PUBLISHING
EMPIRE STATE EDITIONS
ENKE VERLAG
EOLAS EDICIONES
EOS PSICOLOG÷A (GIUNTI PSYSCHOMETRICS)
EPFL PRESS
EQUILIBRIA SRO
EQUINOX PUBLISHING LTD
ERGON VERLAG
ERIC SCHMIDT VERLAG (ESV)
ERNST & SOHN VERLAG ARCHITEKTUR & TECHNISCHE WISSENSCHAFTEN GMBH & CO KG
ERRANCE
ESA PUBLICATIONS DIVISION C/O ESTEC
ESFERA CAOS EDITORES LDA
ESIC EDITORIAL
ESPASA (GRUPO PLANETA)
ETERNA CADENCIA EDITORA
EU PUBLICATIONS
EUMO EDITORIAL
EUNSA. EDICIONES UNIVERSIDAD DE NAVARRA
EUROPAE ARCHAEOLOGIA CONSILIUM-EAC
EUROPEAN ASSOC GEOSCIENTISTS & ENGINEERS
EUROPEAN FOREST INSTITUTE
EUROPEAN LAW PUBLISHERS
EUROPEAN MATHEMATICAL SOC
EUROPEAN RESPIRATORY SOCIETY
FAC ECONOMICS OSIJEK
FALMER PRESS
FAU UNIVERSITY PRESS
FB COMMUNICATION
FBCOMMUNICATION SRL
FELIX MEINER
FELTRINELLI
FERDINAND SCHONINGH
FESTIVAL DE CINE ESPA•OL DE MµLAGA
FESTIVAL INTERNACIONAL DE CINE DE SAN SEBASTIµN
FILMOTECA DE CATALUNYA
FILMOTECA VALENCIANA
FILODIRITTO PUBLISHER
FIM DE SECULO-EDICOES
FINNISH SOCIETY OF FOREST SCIENCE
FIRENZE UNIVERSITY PRESS (FUP)
FISHERIES & OCEAN CANADA & NATURAL RESOURCES CANADA
FLACSO MEXICO-FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES
FLAMMARION
FLORISTISCH-SOZIOLOGISCHE ARBEITSGEMEINSCHAFT E V
FOCAL PRESS
FOCAL PRESS (ROUTLEDGE)
FONDO DE CULTURA ECON‡MICA (MêXICO)
FONDO DE CULTURA ECON‡MICA DE ESPA•A
FORDHAM UNIV PRESS
FOREST HISTORY SOC
FORUM ITALICUM
FOUQUE LITERATURVERLAG
FRAGUA
FRANCES LINCOLN
FRANCO ANGELI
FRANZ STEINER VERLAG
FRANZ STEINER VERLAG
FRANZ STEINER VERLAG GMBH
FRANZ STEINER VERLAG STUTTGART GMBH
FRANZ STEINER VERLAG WIESBADEN GMBH
FREUND PUBL HOUSE LTD
FRONTIERS
FRONTIERS IN PSYCHOLOGY
FUNDACI‡N BBVA
FUNDACI‡N DE INVESTIGACIONES MARXISTAS
FUNDACI‡N DE LAS CAJAS DE AHORROS (FUNCAS)
FUNDACI‡N FOESSA
FUNDACI‡N IBN TUFAYL
FUNDACI‡N NOTARIADO
FUNDACI‡N RAM‡N ARECES
FUNDACI‡N SANTA MARIA LA REAL
FUNDACI‡N TELEF‡NICA
FUNDACI‡N UNIVERSITARIA ESPA•OLA
FUNGAL DIVERSITY PRESS CTR RES FUNGAL DIVERSITY
GABLER VERLAG/SPRINGER FACHMEDIEN
GALAXIA GUTENBERG
GALLAUDET UNIV PR
GALLIMARD
GANGEMI EDITORE S P A
GANGEMI EDITORE S.P.A.
GARCETA GRUPO EDITORIAL
"GARLAND SCIENCE, TAYLOR & FRANCIS"
GARNIER
GAUDEAMUS
GAUDEAMUS PRESS
GEBR BORNTRAEGER VERLAGSBUCHHANDLUNG
GEBR. MANN VERLAG
GEBRUDER BORNTRAEGER
GEDISA
GEOLOGICAL ASSOCIATION OF CANADA
GEOLOGICAL SOC AMER INC
GEOLOGICAL SOC PUBLISHING HOUSE
GEOLOGICAL SOCIETY
GEOLOGICAL SOCIETY OF AMERICA
GEOLOGICAL SOCIETY OF LONDON
GEOLOGICAL SOCIETY PUBLISHING HOUSE
GEOLOGICAL SURVEY OF DENMARK AND GREENLAND
GEORG OLMS VERLAG
GEORG THIEME VERLAG
GEORG THIEME VERLAG
GEORGETOWN UNIV PRESS
GEORGETOWN UNIVERSITY PRESS
GEU EDITORIAL
GEUS - GEOLOGICAL SURVEY OF DENMARK AND GREENLAND
GIAPICCHELLI
GIORGIO BRETSCHNEIDER
GIORGIO BRETSCHNEIDER EDITORE
GIUFFR‘
GIULIO EINAUDI EDITORE
GLASSTREE ACAD PUBLISHING
GLOBAL ACADEMIC PUBLISHING
GLOBAL ORIENTAL
GOBIERNO DE NAVARRA
GOECKE & EVERS
GOLDEN HOUSE PUBLICATIONS
GOLDSMITHS PRESS
GORGIAS PRESS
GôTTINGEN UNIVERSITY PRESS (UNIVERSITéTSVERLAG GôTTINGEN)
GOWER PUBL CO
GRA‡ EDITORIAL
GREDOS (GRUPO RBA)
GREENLEAF PUBLISHING
GUERNICA EDITIONS
GUILFORD PRESS
GUILFORD PRESS
GUILLERMO ESCOLAR EDITOR
GULF PROFESSIONAL PUBL
GULF PUBL CO
GUNTER NARR VERLAG
GUNTER NARR VERLAG
GUSTAVO GILI
HACHETTE (HACHETTE LIVRE)
HAMPTON PRESS
HARMATTAN
HARPERCOLLINS PUBLISHERS
HARRASSOWITZ VERLAG
HARRINGTON PARK PRESS
HART PUBL
HART PUBLISHING
HART PUBLISHING LTD
HARVARD UNIV PRESS
HARVARD UNIVERSITY PRESS
HARVARD UNIVERSITY PRESS
HARVEY MILLER PUBLISHERS
HAWORTH PRESS INC
HEIDELBERG UNIVERSITY PRESS
"HEINZ NIXDORF INST, UNIV PADERBORN"
HELM
HERDER EDITORIAL
